Date,Close,High,Low,Open,Volume,MA_20,Daily_Return_%,Volatility_20
2025-12-10,1445762.0,1475067.9864864864,1431109.0067567567,1467253.0567567567,20094,1219470.971875,0.2031075700800855,4.8022125415309285
2025-12-11,1500466.625,1517073.3519694011,1441854.6474609375,1467253.171061198,51780,1235882.328125,3.78379186892448,4.612348624781989
2025-12-12,1482883.0,1521957.65085639,1453577.0118577075,1520980.7845849802,20454,1254589.321875,-1.1718771152274043,4.376752021650685
2025-12-15,1555171.125,1869722.068624372,1522934.5376099246,1865814.603486181,118686,1278473.703125,4.87483672009188,4.309977884503028
2025-12-16,1338306.875,1659695.8982664233,1335376.2760036497,1659695.8982664233,129775,1293126.70625,-13.944719427580676,5.500542827924074
2025-12-17,1352959.75,1396918.7310469316,1323653.762635379,1364682.1449458485,44344,1305093.325,1.0948815457590744,5.365132983113529
2025-12-18,1275787.25,1331468.6230857582,1275787.25,1314861.8977794794,43056,1313933.9625,-5.70397604215499,5.556155640345091
2025-12-19,1279694.75,1297278.3419847328,1255273.0944656488,1276764.1513358778,30645,1322823.4375,0.30628147443862996,5.5559262953376605
2025-12-22,1351006.0,1375427.6558206799,1286532.8286334057,1302162.6883586408,50852,1337720.65,5.5725203217407815,5.500772717312181
2025-12-23,1324630.625,1376404.5358591445,1300208.9689343658,1376404.5358591445,28527,1348368.4875,-1.9522766738267583,5.457756456888115
2025-12-24,1285556.0,1391057.556231003,1261134.3434650456,1333422.4468085107,79669,1355988.04375,-2.9498506423252913,5.523727219138204
2025-12-26,1258203.75,1293370.9355590062,1249411.9536102484,1290440.3367624225,34258,1354180.8375,-2.127659160705564,4.553937186488814
2025-12-29,1361400.375,1379261.3128644314,1265149.7653972302,1266142.039723032,56516,1356703.13125,8.201900924234252,4.908604487185864
2025-12-30,1305833.0,1334608.9551671732,1299879.3541033436,1334608.9551671732,28141,1355177.13125,-4.081633589971645,4.987292752930162
2026-01-02,1277057.0,1316747.9712509713,1260188.3372183372,1315755.696969697,38628,1354605.65625,-2.203650849687522,4.944439817158652
2026-01-05,1296902.5,1296902.5,1261180.6254781943,1278049.2884468248,22885,1355417.2,1.5540026795984874,4.952353527554442
2026-01-06,1182791.0,1316748.0343959732,1181798.725671141,1299879.3708053692,112680,1351158.13125,-8.798772459764702,5.34219101695403
2026-01-07,1229427.75,1229427.75,1202636.3462469734,1203628.6204600486,40915,1346251.45625,3.942940891501534,5.308188138078447
2026-01-08,1193705.875,1216528.181837074,1155007.180798005,1205613.1655236909,113621,1337018.8375,-2.905569278064535,5.249560221564497
2026-01-09,1133177.125,1180806.2861208406,1122262.1089098074,1163937.6248905428,424569,1321536.11875,-5.070658632722235,5.187765069918006
2026-01-12,1198667.25,1246296.4122516557,1140123.0713990068,1150045.8135347683,154699,1309181.38125,5.779337012296293,5.405016912932761
2026-01-13,1319724.75,1339570.234962406,1190729.0977443608,1237365.987406015,173625,1300144.2875,10.09934158124366,5.852277664402436
2026-01-14,1280033.875,1367354.0153100775,1251257.9196705427,1359415.820736434,116849,1290001.83125,-3.007511604218982,5.8781318627500365
2026-01-15,1426890.375,1438797.6660292074,1309802.0132127956,1318732.4814847012,155057,1283587.79375,11.47286043504121,6.364586088275827
2026-01-16,1572754.75,1584662.0414826497,1444751.366561514,1489403.709621451,144252,1295310.1875,10.222535490857165,5.90229962212728
2026-01-19,1571762.375,1672974.3461174243,1505280.0018150252,1624352.909011995,99395,1306250.31875,-0.06309788604993427,5.906711355546717
2026-01-20,1608476.625,1655113.5166563848,1530086.9560456509,1540009.6989512646,84096,1322884.7875,2.335865178093477,5.702640218299495
2026-01-21,1644198.5,1663051.7115268558,1588631.13971032,1627329.8370549185,81817,1341109.975,2.220851359900866,5.700861556620279
2026-01-22,1542986.5,1627329.8135048233,1519171.9173633442,1627329.8135048233,108070,1350709.0,-6.155704435930332,5.851590047419157
2026-01-23,1567793.25,1594584.6536392404,1521156.3621835443,1541994.1205696203,67427,1362867.13125,1.6077101128234128,5.816681965086859
2026-01-26,1793039.625,1862498.8246402878,1604507.5116906476,1607484.334532374,158349,1388241.3125,14.367096873264384,6.45143514588265
2026-01-27,1816854.125,1825784.5931185144,1711673.0560486072,1770217.2359366466,69021,1416173.83125,1.328163620477718,6.3846767949570165
2026-01-28,1787086.0,1845630.183231538,1767240.5141588007,1821815.6002220989,53842,1437458.1125,-1.6384433175118063,6.263021946453384
2026-01-29,1943865.25,1964703.0091883615,1772201.8052577847,1772201.8052577847,113532,1469359.725,8.772899009896552,6.314016059430116
2026-01-30,1869444.625,2018285.7575636944,1869444.625,1925011.9811571126,83505,1498979.10625,-3.8284868254113813,6.383634376832352
2026-02-02,1637252.5,1718618.987878788,1617407.0151515151,1696788.9545454546,98503,1515996.60625,-12.42037992968099,7.164874193057
2026-02-03,1702742.625,1711673.093312937,1646182.9923513986,1705719.447770979,48365,1541994.1875,4.000001526948349,6.765211400227126
2026-02-04,1814869.5,1852575.9193548388,1724572.5483870967,1753348.5,56308,1571266.275,6.5850747701814205,6.8295506048650845
2026-02-05,1695796.75,1773194.1440901111,1673966.7157694558,1766248.2241076652,47268,1596370.81875,-6.560953831666683,7.019232518870555
2026-02-06,1628322.0,1630306.5484460695,1545963.239488117,1623360.6288848263,40461,1621128.0625,-3.978940872483683,6.965371979544944
2026-02-09,1695796.75,1713657.687097718,1666028.5215038033,1709688.5899648918,29494,1645984.5375,4.143821062418862,6.928874450034196
2026-02-10,1687858.5,1728541.7442680777,1676943.48324515,1725564.921516755,24834,1664391.225,-0.4681132924685749,6.6750119207883625
2026-02-11,1665036.125,1721595.7549910608,1659082.479737783,1698773.4481525626,28883,1683641.3375,-1.352149780328149,6.626963423662912
2026-02-12,1718619.0,1718619.0,1678928.0300230947,1684881.6755196303,52778,1698227.76875,3.218120868098273,6.2196239965766935
2026-02-13,1657098.0,1676943.48502994,1629314.3209580837,1669997.5652694611,35396,1702444.93125,-3.5796764727958896,5.914335707467157
2026-02-19,1656105.625,1676943.3830137807,1634275.592795087,1667020.6411024567,35941,1706662.09375,-0.05988631933657729,5.9143217532706505
2026-02-20,1650152.125,1669005.3362898375,1647175.3021647625,1661067.1420625376,23905,1708745.86875,-0.3594879402695095,5.8992218085386625
2026-02-23,1709688.5,1735487.630005804,1655113.417295415,1663051.6111433546,47842,1712020.36875,3.607932511070766,5.931158011616519
2026-02-24,1856545.125,1872421.5130277926,1724572.6495189737,1724572.6495189737,89666,1727698.3,8.589671451846348,5.994531219866166
2026-02-25,2098660.0,2171096.0189125296,1835707.328605201,1845630.070921986,96133,1754241.6375,13.041152177758143,6.56377863668435
2026-02-26,2039123.625,2091714.1613138686,1987525.3629562045,2059961.384671533,51820,1766545.8375,-2.836875673048511,5.906687524972265
2026-02-27,2014316.75,2078814.5769704434,2001417.1846059114,2058969.0917487685,27633,1776418.96875,-1.2165459070682894,5.922329228662593
2026-03-03,1967679.875,2076830.0445663137,1932950.2755925367,2068891.8504160363,39472,1785448.6625,-2.3152701778407003,5.938204676740472
2026-03-04,1619391.5,1864483.228247549,1608476.483762255,1835707.276348039,52732,1769224.975,-17.70045927821465,6.9040463092525615
2026-03-05,1745410.375,1825784.5878339966,1738464.4553723708,1776170.8762080728,32605,1763023.2625,7.781865904569707,7.109946391099067
2026-03-06,1738464.5,1792047.3099315069,1703734.9009703195,1724572.660388128,21869,1768083.8625,-0.39795082574778373,6.49454241070961
2026-03-09,1583669.625,1645190.6254699246,1547947.7537593984,1644198.351268797,48063,1762130.2125,-8.90411480936194,6.764638975284454
2026-03-10,1612445.625,1689843.015,1592600.1403846154,1689843.015,33419,1752009.01875,1.8170456480151254,6.597172058850673
2026-03-11,1653129.0,1722588.2016806721,1643206.256902761,1669997.663265306,24546,1749875.63125,2.5230850807759886,6.46026633579633
2026-03-12,1661067.125,1711673.1126792117,1629314.3484169655,1667020.770609319,20975,1751512.8875,0.4801878740255505,6.389455118998887
2026-03-13,1615422.5,1684881.6984029484,1601530.6603194103,1617407.0485257986,22703,1747494.175,-2.7479097209873404,6.3570354975305
2026-03-16,1587638.75,1627329.71875,1579700.55625,1627329.71875,19945,1742483.1875,-1.719906092678536,6.367584949457172
2026-03-17,1599546.125,1649159.8385545907,1587638.8337468982,1634275.7244882134,17390,1739208.6875,0.7500053144961383,6.363290588344228
2026-03-18,1681904.75,1685873.8467551623,1605499.6374631268,1617406.9277286136,26895,1737372.975,5.148874653427082,6.429011937011026
2026-03-19,1599546.125,1639237.0958436725,1599546.125,1639237.0958436725,34466,1734495.38125,-4.8967472741842215,6.475213810576324
2026-03-20,1574739.125,1621376.011499685,1567793.2057340895,1614430.0922337745,47993,1730427.05625,-1.5508774403113934,6.484869592362036
2026-03-23,1474519.625,1550924.7468876177,1436813.2012113056,1539017.455164872,39467,1721645.43125,-6.364196990406268,6.637389557715528
2026-03-24,1531079.125,1550924.6094458846,1476504.0427738172,1539017.3187783537,25418,1712714.9625,3.8357916056898977,6.644724306630286
2026-03-25,1580692.875,1593592.4402071561,1547947.824858757,1573746.9552730697,22294,1698922.35,3.240443239666013,6.368537728469074
2026-03-26,1534056.0,1580692.89003881,1509249.1435963777,1580692.89003881,16078,1670692.15,-2.9504071118179764,5.5117685033340775
2026-03-27,1471542.75,1478488.669925826,1404068.0992919756,1478488.669925826,30379,1642313.10625,-4.075030507360877,5.535644340064766
2026-03-30,1466581.375,1468565.9235453315,1384222.6103687414,1396129.9016407307,23994,1614926.3375,-0.3371546630228761,5.541195551882668
2026-03-31,1411014.0,1436813.1308016877,1390176.240506329,1418952.194092827,24293,1587093.04375,-3.788904996833198,5.56349134311573
2026-04-01,1504287.75,1516195.0408970977,1459635.409135884,1497341.8303100264,25155,1581337.85625,6.610405708235345,4.36203703238014
2026-04-02,1456658.625,1558862.8745742508,1437805.4139134877,1533063.7436137602,25464,1566900.26875,-3.1662243477020957,3.9664595216607617
2026-04-03,1472535.0,1489403.6623989218,1453681.789083558,1483450.016846361,12292,1553603.79375,1.0899173442233234,3.988774492485101
2026-04-06,1469558.125,1525125.4815158676,1460627.6569885213,1478488.5930114787,13757,1547898.21875,-0.20215988074986369,3.4968063016187063
2026-04-07,1461620.0,1481465.4854039375,1444751.337406653,1471542.7427019686,14551,1540356.9375,-0.5401708761945012,3.4606951293258983
2026-04-08,1572754.75,1583669.767192429,1513218.2925867508,1536040.6012618295,448456,1536338.225,7.6035323818776535,3.853290928975558
2026-04-09,1514210.5,1602522.9079292268,1508256.8545216252,1576723.7775229358,29220,1528995.39375,-3.722401728559399,3.9292896397368486
2026-04-10,1568785.625,1597561.578905756,1537032.8482764075,1537032.8482764075,24245,1526663.55,3.604196708449714,3.9849236220495956
2026-04-13,1650152.125,1674958.9819603127,1534056.0344257366,1540009.6800962116,42837,1529789.21875,5.186591380195749,4.131131533053128
2026-04-14,1636260.25,1695796.7054275319,1636260.25,1689843.0598847787,21545,1531624.925,-0.8418542017754826,4.136804237630356
2026-04-15,1647175.25,1714153.7616716868,1634275.6847891568,1681904.8486445784,27127,1529888.45,0.6670699236261513,3.9724057678720834
2026-04-16,1680912.625,1721595.8703512396,1667020.7851239669,1671982.1565082644,24490,1533956.775,2.048195843156342,3.8254063321439604
2026-04-17,1666028.5,1704727.1965455627,1654121.2087552114,1702742.6480047647,14431,1538521.24375,-0.8854788035160377,3.811170147603718
2026-04-20,1652136.625,1683889.400975976,1652136.625,1683889.400975976,12809,1547402.09375,-0.8338317741863333,3.4850083781440304
2026-04-21,1657098.0,1678928.033532934,1648167.5317365269,1667020.74251497,16046,1553703.0375,0.3003005275063142,3.402372867301856
2026-04-22,1684881.625,1686866.1734393404,1641221.5593345112,1657097.9468492344,18683,1558912.475,1.6766434453484358,3.3524821018077153
2026-04-23,1661067.125,1735487.6951164876,1615422.5086618878,1703734.9185334528,35681,1565263.03125,-1.413422738229464,3.289331405327665
2026-04-24,1629314.25,1651144.2825822167,1611453.3142509134,1650152.008373934,24407,1573151.60625,-1.9115949332872417,3.1659853974198002
2026-04-27,1629314.25,1638244.7178745433,1597561.4753349572,1630306.5242082826,21682,1581288.25,0.0,3.1618676756245874
