Date,Close,High,Low,Open,Volume,MA_20,Daily_Return_%,Volatility_20
2025-12-19,58118.5625,58318.28264604811,57419.54198883162,57918.84235395189,1440858,59331.8623046875,1.926445073578087,1.9615911275667746
2025-12-22,58617.86328125,59217.023723647784,58218.422986318146,58717.72335498297,1454365,59326.8693359375,0.8591072452110327,1.9712168721996808
2025-12-23,58917.44140625,59416.74175715043,58218.42091498941,58617.861195709746,1324562,59376.79921875,0.511069677791931,1.9470156006319472
2025-12-24,59716.32421875,59916.0443666388,58518.003331417225,59217.02384902801,1948824,59316.883203125,1.3559360240909202,1.57567109366507
2025-12-26,58018.703125,59916.04453528399,57918.84305077452,59716.32438683305,1880555,59236.9951171875,-2.8428090910809445,1.6313062682432828
2025-12-29,61114.36328125,61114.36328125,57519.40073529412,57519.40073529412,3682579,59361.8201171875,5.335624530559513,1.9933142245548567
2025-12-30,60015.90234375,61413.94333012687,59916.04227329451,60814.78290739393,1472867,59391.778125,-1.797385882014102,2.023604370715567
2026-01-02,62013.10546875,62412.545761624395,59117.16334541063,60015.90400437802,2903206,59521.5962890625,3.3277898806898243,2.1504282209446135
2026-01-05,62712.125,63710.725716560504,62013.10449840764,62412.544785031845,2289841,59631.4423828125,1.127212588316917,2.1278803079744413
2026-01-06,63710.7265625,64110.1668544279,61713.525102860505,62412.54561373433,2772246,59811.190625,1.5923580368230272,2.1395495245053784
2026-01-07,59217.0234375,63511.00658726813,58617.86299799747,63111.56629426644,6117494,59701.34453125,-7.05329128618819,2.651456653075399
2026-01-08,57719.12109375,59716.322515679065,57719.12109375,59416.742302389706,3659666,59491.63828125,-2.5295130636394547,2.6927021187077522
2026-01-09,58118.5625,58318.28264604811,57519.40206185567,58218.42257302406,1851838,59361.8201171875,0.692043466152592,2.6735252202140614
2026-01-12,58118.5625,58418.142719072166,57619.262134879726,58218.42257302406,1915854,59311.8900390625,0.0,2.61074454412398
2026-01-13,59217.0234375,59217.0234375,58118.562631745364,58717.72307124789,1855912,59316.8830078125,1.8900345952293618,2.6466998886784086
2026-01-14,58717.72265625,59416.7431640625,58118.56222098214,59416.7431640625,1586704,59266.9529296875,-0.8431710212131516,2.6433944716040036
2026-01-15,58418.140625,59416.741319444445,58218.420486111114,58418.140625,1963363,59212.0298828125,-0.5102071703356748,2.6446792041417346
2026-01-16,57219.8203125,58418.141156740836,57020.100171793194,58318.28108638743,2844292,59182.071875,-2.0512811597210967,2.6059379691857827
2026-01-19,56520.80078125,57419.54142971511,56420.94070919832,57419.54142971511,2189567,59162.0998046875,-1.221638808777059,2.596667813720875
2026-01-20,58917.44140625,59117.16154661017,57219.82021318856,57219.82021318856,2772592,59256.966796875,4.240280731824053,2.7649774536861154
2026-01-21,57219.8203125,58118.56094568063,56820.38003108639,57818.98073462042,2013702,59212.0296875,-2.8813557636430454,2.8155530089918974
2026-01-22,58318.28125,58617.86146190069,56920.24026113014,57519.40068493151,2364798,59197.0505859375,1.9197210538251852,2.8432303593177557
2026-01-23,60914.64453125,61214.224750256144,58218.42256019467,58418.14270619877,7214439,59296.9107421875,4.452057271921062,3.0111655985328234
2026-01-26,61713.5234375,62312.6838592233,60215.622383191745,62212.82378893608,4143093,59396.770703125,1.3114726555453649,3.0102913957320716
2026-01-27,62112.96484375,63311.28570890273,61114.36412278939,61314.08426698151,4016704,59601.4837890625,0.6472510140415721,2.9240601659682124
2026-01-28,61713.5234375,62911.8442809466,60764.85276977144,62412.54392951052,3496009,59631.441796875,-0.6430886164504046,2.68702901219862
2026-01-29,61713.5234375,62712.124140372165,60515.2025940534,61314.08315635113,3199995,59716.3228515625,0.0,2.650622687158656
2026-01-30,61314.0859375,63111.567284201956,61114.36578786645,62412.546760484525,3375524,59681.371875,-0.6472446843916235,2.548714043385233
2026-02-02,58318.28125,61114.36322773973,57918.84096746576,60415.342733304795,2860783,59461.6796875,-4.885997469739256,2.752144263314697
2026-02-03,59117.1640625,59616.46443464949,58118.56331820101,59516.60436021959,1997907,59232.0015625,1.3698668674327674,2.7444203654001003
2026-02-04,58418.140625,58717.72083333333,57918.840277777774,58617.860763888886,2530890,59192.057421875,-1.1824373658401055,2.2593694217053035
2026-02-05,58118.5625,59816.18374140894,57918.84235395189,58617.862865120274,2892778,59212.0294921875,-0.5128169465766885,2.18641192033303
2026-02-06,56121.359375,57619.26042593417,55422.33888456406,57419.54028580961,3889924,59112.1693359375,-3.4364289808441195,2.3144572684754214
2026-02-09,57419.54296875,58318.28364130435,56720.522445652176,57319.68289402174,1879959,59077.218359375,2.3131720403912537,2.3791997908915548
2026-02-10,58218.421875,59017.302449614064,57619.261444039446,57918.84165951973,1863119,59027.28828125,1.3913014018324343,2.3605172030493677
2026-02-11,58817.58203125,59017.30217397072,58118.56153172751,58617.86188852929,1673583,59032.28125,1.0291590478636703,2.364884580283597
2026-02-12,58717.72265625,63311.285993303565,58717.72265625,61813.38490513393,7889505,59047.2603515625,-0.16977810299468876,2.361976539925026
2026-02-13,57319.6796875,59217.02100119773,57219.819618358015,59017.30086291376,3156946,59052.2533203125,-2.3809557072479337,2.378520669120806
2026-02-19,57519.40234375,58218.42285834419,57319.68219672309,58118.56278483073,1988817,59102.1833984375,0.3484364485964786,2.360683738750202
2026-02-20,57818.98046875,58817.581167692144,57619.26032896157,57719.12039885579,1950669,59047.2603515625,0.5208296901446419,2.156169863042695
2026-02-23,58018.703125,58518.00349612736,57719.12290232358,58518.00349612736,1657993,59087.2044921875,0.3454274956611325,2.053141874475897
2026-02-24,57818.98046875,58318.28081822107,57619.26032896157,58018.70060853843,1803888,59062.239453125,-0.3442384015714728,2.008856337096816
2026-02-25,57319.6796875,57918.84010235192,57119.95954921603,57918.84010235192,2078203,58882.4912109375,-0.863558605153647,1.7157894612285998
2026-02-26,61314.0859375,62212.82661085098,58518.00384263029,58617.863917447066,9617787,58862.5193359375,6.96864719373349,2.344668439824701
2026-02-27,62212.82421875,64409.74578024679,60415.34294116172,61214.22350897873,7242478,58867.5123046875,1.465794144213639,2.3637491587217694
2026-03-03,56121.359375,61314.08301823844,56021.49930493772,60814.78266792705,6691339,58587.9041015625,-9.791333089672094,3.228643717855086
2026-03-04,46984.1640625,54224.019311238044,46984.1640625,53125.55851487779,6214956,57851.4361328125,-16.28113683320772,4.790906738963044
2026-03-05,51128.35546875,52326.67630004883,50229.61484527588,51128.35546875,3724178,57342.149609375,8.820400424145557,5.293629506180422
2026-03-06,53525.0,54323.880597014926,50429.33768656716,50429.33768656716,2823937,57102.485546875,4.687505610687692,5.333948070022829
2026-03-09,50400.0,50500.0,48800.0,50100.0,2045023,56666.62734375,-5.83839327417095,5.458316372595709
2026-03-10,51800.0,52500.0,50900.0,51800.0,1860754,56335.7203125,2.777777777777768,5.509406590315557
2026-03-11,50900.0,53200.0,50600.0,52500.0,1975641,55974.7921875,-1.737451737451734,5.516970746461791
2026-03-12,50400.0,51200.0,50100.0,50900.0,1596311,55688.72421875,-0.9823182711198419,5.475563631296699
2026-03-13,50600.0,50900.0,49200.0,49300.0,1196401,55347.7470703125,0.3968253968253954,5.442511391161042
2026-03-16,50200.0,51300.0,50000.0,50900.0,1248665,54946.8259765625,-0.7905138339920903,5.424827055014157
2026-03-17,51300.0,52000.0,50800.0,51100.0,1021895,54570.946875,2.1912350597609542,5.449261117161088
2026-03-18,51500.0,52000.0,50900.0,52000.0,1814895,54210.0607421875,0.3898635477582957,5.452659397591368
2026-03-19,50000.0,50400.0,49900.0,50300.0,1164390,53844.0767578125,-2.9126213592232997,5.463572400558223
2026-03-20,50000.0,50600.0,49900.0,50100.0,1270502,53468.106640625,0.0,5.461174053787751
2026-03-23,46900.0,48950.0,46900.0,48900.0,2105077,52922.1576171875,-6.2000000000000055,5.596975916807995
2026-03-24,48200.0,49050.0,47000.0,48300.0,1301472,52431.2224609375,2.771855010660973,5.651084871747331
2026-03-25,49050.0,50300.0,48850.0,49650.0,1232140,51992.7734375,1.763485477178417,5.678901602404993
2026-03-26,48650.0,49850.0,48450.0,49400.0,1231315,51559.289453125,-0.8154943934760461,5.678820292363269
2026-03-27,48650.0,48800.0,46950.0,47550.0,1271649,50926.08515625,0.0,5.392982102443299
2026-03-30,47100.0,47600.0,46450.0,46850.0,1053235,50170.4439453125,-3.1860226104830414,5.381147060311253
2026-03-31,45800.0,46800.0,45500.0,46400.0,1706215,49654.3759765625,-2.7600849256900206,5.009710597149077
2026-04-01,48150.0,48500.0,46600.0,47200.0,1269138,49712.6677734375,5.13100436681222,3.6496935068874716
2026-04-02,45400.0,48900.0,45100.0,48650.0,1527044,49426.25,-5.711318795430942,3.266521818493931
2026-04-03,45200.0,46450.0,45050.0,46300.0,1076743,49010.0,-0.4405286343612369,3.026972819995738
2026-04-06,44850.0,45450.0,44000.0,45000.0,1223887,48732.5,-0.7743362831858391,2.7852788805379287
2026-04-07,46400.0,47250.0,45050.0,45050.0,1991813,48462.5,3.455964325529548,2.8315969717167015
2026-04-08,47850.0,48600.0,47250.0,48400.0,1615185,48310.0,3.125,2.927819263622963
2026-04-09,47300.0,47950.0,47000.0,47900.0,1128075,48155.0,-1.1494252873563204,2.930204333676512
2026-04-10,47700.0,47900.0,47300.0,47550.0,691399,48010.0,0.8456659619450413,2.9373367777866832
2026-04-13,47000.0,47400.0,46300.0,46550.0,829991,47850.0,-1.4675052410901501,2.9477356245534194
2026-04-14,48100.0,48900.0,47950.0,48050.0,1049751,47690.0,2.3404255319148914,2.9545185078376033
2026-04-15,49600.0,50300.0,48850.0,49100.0,1413990,47595.0,3.1185031185031242,3.0485684996832316
2026-04-16,50600.0,51200.0,50200.0,50600.0,1290032,47625.0,2.016129032258074,3.0119124269531503
2026-04-17,50000.0,50700.0,49700.0,50700.0,890443,47625.0,-1.1857707509881465,3.025689348153551
2026-04-20,48850.0,49850.0,48850.0,49850.0,1125279,47722.5,-2.300000000000002,2.7114608773345243
2026-04-21,48950.0,49250.0,48500.0,49150.0,1316511,47760.0,0.20470829068577334,2.645194858969241
2026-04-22,48450.0,48900.0,48100.0,48750.0,1143499,47730.0,-1.0214504596527063,2.6268385001647108
2026-04-23,48400.0,49600.0,47800.0,49400.0,1658254,47717.5,-0.10319917440660964,2.6204309040104365
2026-04-24,48050.0,48200.0,47700.0,48150.0,1064052,47687.5,-0.723140495867769,2.625515004834
2026-04-27,48450.0,49150.0,48250.0,48250.0,1436742,47755.0,0.8324661810613865,2.522982092518946
2026-04-28,48850.0,49350.0,48350.0,48500.0,1274968,47907.5,0.8255933952528327,2.4293492057049786
2026-04-29,48400.0,49000.0,48000.0,48850.0,1123582,47920.0,-0.92118730808598,2.165164950646656
2026-04-30,47300.0,48550.0,47050.0,48500.0,1484406,48015.0,-2.2727272727272707,1.7872855823904485
2026-05-04,47100.0,47850.0,46900.0,47700.0,1520475,48110.0,-0.42283298097252064,1.7869455951446516
2026-05-06,46300.0,47900.0,46200.0,47100.0,2392733,48182.5,-1.698513800424628,1.8255744094789532
2026-05-07,45250.0,47500.0,45000.0,47250.0,3342858,48125.0,-2.2678185745140356,1.7303106714887542
2026-05-08,46000.0,47400.0,45600.0,45950.0,3381737,48032.5,1.6574585635359185,1.6129875140360739
2026-05-11,44700.0,46400.0,44600.0,46350.0,2628330,47902.5,-2.826086956521734,1.7066240499715362
2026-05-12,43550.0,45100.0,42650.0,45000.0,2900712,47695.0,-2.572706935123048,1.7595264400974802
2026-05-13,42950.0,44500.0,42300.0,43950.0,2337765,47492.5,-1.3777267508610747,1.7568779603028057
2026-05-14,45950.0,45950.0,43000.0,43000.0,3640858,47385.0,6.984866123399303,2.3498900569189343
2026-05-15,44000.0,46400.0,43300.0,46400.0,2235112,47105.0,-4.24374319912949,2.378717073814062
2026-05-18,42450.0,43750.0,41600.0,43750.0,1876958,46697.5,-3.5227272727272774,2.3841086309172645
2026-05-19,41600.0,43350.0,40950.0,42350.0,1545131,46277.5,-2.0023557126030656,2.397159049939875
2026-05-20,40150.0,42400.0,39800.0,41850.0,2019858,45842.5,-3.4855769230769273,2.4480187699948868
2026-05-21,41800.0,42100.0,40500.0,40550.0,1732522,45485.0,4.109589041095885,2.688669204864959
2026-05-22,41850.0,42600.0,41450.0,42000.0,1413790,45155.0,0.11961722488038617,2.6947635364919624
2026-05-26,41450.0,42350.0,40950.0,42300.0,1507976,44807.5,-0.9557945041816063,2.6916418651063396
2026-05-27,40500.0,41350.0,40150.0,41000.0,1652378,44430.0,-2.2919179734619988,2.713946868959073
2026-05-28,40100.0,41300.0,38500.0,40300.0,2571868,44012.5,-0.987654320987652,2.6861126289737585
2026-05-29,41950.0,44000.0,40450.0,40450.0,7448112,43667.5,4.613466334164595,2.9366085732713176
2026-06-01,42700.0,48500.0,41300.0,43000.0,11795777,43382.5,1.7878426698450633,2.988767861642191
2026-06-02,42550.0,43300.0,41100.0,43300.0,3434966,43145.0,-0.3512880562060894,2.962351077745533
2026-06-04,42000.0,42750.0,41350.0,41850.0,2029148,42890.0,-1.292596944770863,2.967743507676951
2026-06-05,40250.0,41500.0,39800.0,41250.0,1968515,42587.5,-4.1666666666666625,3.068489725576724
2026-06-08,38600.0,39800.0,37750.0,37850.0,2625755,42255.0,-4.099378881987581,3.145564524499689
2026-06-09,39500.0,40100.0,38700.0,38850.0,2013579,41930.0,2.3316062176165886,3.1761293079261064
2026-06-10,38150.0,39100.0,37400.0,38700.0,202,41602.5,-3.417721518987338,3.1995299895172074
2026-06-11,39300.0,39700.0,36500.0,37150.0,2013343,41390.0,3.0144167758846763,3.2742258483096123
2026-06-12,41500.0,43000.0,40300.0,41350.0,4079208,41317.5,5.597964376590325,3.532836782329301
2026-06-15,40750.0,41700.0,40550.0,41600.0,1908601,41057.5,-1.8072289156626509,3.12683758074049
2026-06-16,40450.0,41400.0,40450.0,41100.0,1427296,40880.0,-0.7361963190184007,3.0048953707723687
2026-06-17,40550.0,41250.0,39600.0,40500.0,1138416,40785.0,0.24721878862794533,2.914057874795281
2026-06-18,39300.0,40200.0,39250.0,40200.0,1196377,40670.0,-3.082614056720101,2.9591083430848384
2026-06-19,37750.0,39700.0,37500.0,39300.0,2414692,40550.0,-3.9440203562341014,2.9871935822705886
2026-06-22,36800.0,38500.0,36800.0,38250.0,1352403,40300.0,-2.516556291390726,2.84024503619817
2026-06-23,34250.0,37100.0,34250.0,36550.0,1929040,39920.0,-6.929347826086952,3.165399278986334
2026-06-24,34000.0,34600.0,33500.0,34100.0,1655613,39547.5,-0.7299270072992692,3.165777873947961
2026-06-25,34250.0,35800.0,34200.0,34450.0,1678291,39235.0,0.7352941176470562,3.1700044968748493
2026-06-26,33150.0,34600.0,32250.0,34550.0,1776988,38887.5,-3.2116788321167933,3.2160993313765855
2026-06-29,35850.0,36300.0,32600.0,33050.0,1802862,38582.5,8.14479638009049,3.607697035734534
2026-06-30,34550.0,35900.0,34550.0,35800.0,1238767,38175.0,-3.6262203626220346,3.612632783921098
2026-07-01,34800.0,36100.0,34400.0,35350.0,1541412,37787.5,0.723589001447178,3.6306167260410396
2026-07-02,35250.0,36350.0,33800.0,34800.0,2227923,37450.0,1.2931034482758674,3.663226446184222
2026-07-03,35500.0,36250.0,33850.0,35950.0,1867705,37212.5,0.7092198581560183,3.5895130433150464
2026-07-06,35600.0,36300.0,34850.0,35500.0,1289188,37062.5,0.28169014084507005,3.4949169747452085
2026-07-07,35400.0,35950.0,34400.0,35600.0,1704255,36857.5,-0.5617977528089901,3.437656001943254
2026-07-08,34650.0,35950.0,33400.0,35450.0,2205415,36682.5,-2.1186440677966156,3.3914034178535357
2026-07-09,33650.0,35100.0,33400.0,34700.0,1897906,36400.0,-2.886002886002881,3.3325107563716956
2026-07-10,35350.0,36350.0,34150.0,34150.0,2167200,36092.5,5.052005943536408,3.2798464212907152
2026-07-13,34750.0,36100.0,34450.0,35400.0,1677515,35792.5,-1.6973125884017004,3.278070029692384
2026-07-14,33850.0,35050.0,33700.0,35050.0,2147915,35462.5,-2.5899280575539585,3.3039818361829107
2026-07-15,34900.0,35950.0,34550.0,34600.0,1890167,35180.0,3.101920236336775,3.4130734491367036
2026-07-16,35900.0,36450.0,34150.0,34700.0,2680070,35010.0,2.865329512893977,3.452766906780975
2026-07-20,35050.0,36200.0,34350.0,35600.0,1867585,34875.0,-2.36768802228412,3.38481753891568
2026-07-21,35300.0,35900.0,34250.0,34900.0,1324450,34800.0,0.7132667617689048,3.3512039771224655
2026-07-22,35500.0,36650.0,35400.0,35750.0,1749428,34862.5,0.56657223796035,2.9486748197222616
2026-07-23,37150.0,37175.0,35550.0,36100.0,2251715,35020.0,4.647887323943656,3.0988797486692214
2026-07-24,36200.0,36800.0,35500.0,36450.0,1679130,35117.5,-2.5572005383580065,3.171693847245978
2026-07-27,37050.0,37500.0,35850.0,36950.0,1800149,35312.5,2.3480662983425438,3.088023213754878
2026-07-28,35650.0,37100.0,35250.0,36400.0,2003037,35302.5,-3.7786774628879916,2.6790917502920477
2026-07-29,35300.0,37900.0,34650.0,36200.0,4912823,35340.0,-0.9817671809256634,2.5526698019275536
2026-07-30,36150.0,37050.0,34750.0,35000.0,2599309,35407.5,2.4079320113314484,2.60033959053861
2026-07-31,37400.0,37600.0,35750.0,37050.0,3029760,35515.0,3.457814661134173,2.6907322670393334
2026-08-03,37200.0,37500.0,35900.0,36650.0,1702786,35600.0,-0.5347593582887722,2.6958932463896383
2026-08-04,37900.0,38000.0,36700.0,37600.0,2281800,35715.0,1.8817204301075252,2.7199407472503125
2026-08-05,38150.0,39350.0,38000.0,38100.0,2573345,35852.5,0.6596306068601621,2.712128662930024
2026-08-06,38300.0,38400.0,36750.0,38350.0,2375197,36035.0,0.3931847968545288,2.6462529982667005
2026-08-07,39900.0,40600.0,37800.0,38300.0,3984335,36347.5,4.177545691906004,2.6369762103708463
2026-08-10,39550.0,39850.0,38500.0,39850.0,1963362,36557.5,-0.8771929824561431,2.4723918171730026
2026-08-11,40700.0,41000.0,39200.0,39450.0,2642980,36855.0,2.9077117572692712,2.4623976808204233
2026-08-12,39550.0,41450.0,39500.0,40700.0,2365015,37140.0,-2.825552825552824,2.480081591144282
2026-08-13,40100.0,40400.0,39150.0,39800.0,2630545,37400.0,1.3906447534766109,2.425783638940973
2026-08-14,40000.0,41400.0,39500.0,40100.0,2102824,37605.0,-0.24937655860348684,2.380686606474308
2026-08-18,38250.0,39850.0,37650.0,39650.0,2398728,37765.0,-4.374999999999996,2.547477517531535
2026-08-19,37400.0,37750.0,36450.0,37150.0,1405409,37870.0,-2.2222222222222254,2.616276303151528
2026-08-20,38700.0,39400.0,37450.0,37450.0,2130101,38030.0,3.475935828876997,2.7098095876950157
2026-08-21,35800.0,38750.0,33600.0,38150.0,10109356,37962.5,-7.493540051679581,3.06118000711231
2026-08-24,35800.0,36500.0,34950.0,35000.0,3756429,37942.5,0.0,3.007833309018511
