Date,Close,High,Low,Open,Volume,MA_20,Daily_Return_%,Volatility_20
2025-10-20,97316.453125,97514.85567979103,95233.22629969419,97118.05057020897,17589756,86601.45859375,0.20428584379947878,2.2878053392557924
2025-10-21,96721.2421875,99102.07276442308,96522.83963942308,97713.25492788461,22803830,87659.92578125,-0.6116241584919524,2.3301106525868787
2025-10-22,97812.4609375,97812.4609375,94737.22129342039,96324.44175488084,15937611,88629.75078125,1.1282100243135806,2.253189869988842
2025-10-23,95729.2421875,97713.26793231866,95530.83961301814,96026.8460492228,18488581,89554.671875,-2.1298091572720224,2.295272454719617
2025-10-24,98010.8671875,98209.26975265688,96919.65307913715,97118.05564429403,18801925,90489.975390625,2.383414877066614,2.2852937292526008
2025-10-27,101185.3046875,101185.3046875,99796.48678002451,100490.89573376226,22169970,91425.98359375,3.238862782355678,2.241191056951061
2025-10-28,98705.2734375,100193.29263505025,98308.46831815327,100094.09135521358,20002282,92178.733984375,-2.4509796730457167,2.3708839127324475
2025-10-29,99697.2890625,100193.29547574627,98308.47110541044,99399.68521455224,20899788,92946.51875,1.005027989338525,2.3710976070663428
2025-10-30,103268.53125,104954.95298991355,101185.30439481269,101582.10951008646,34570017,93858.299609375,3.582085552257297,2.4474666120625734
2025-10-31,106641.375,107732.58906976745,102474.92127906976,104161.34302325582,54824564,95076.9875,3.2660905594123157,2.279026610384182
2025-11-03,110212.625,110609.43013051305,105649.3659990999,106046.17112961295,30110066,96411.244921875,3.348840916576701,2.3232702401148746
2025-11-04,104062.140625,111502.2364752145,104062.140625,110907.02880719733,30450281,97452.858203125,-5.580562458248317,2.782034461107926
2025-11-05,99796.4921875,101185.31017022862,95927.64209275597,100193.29732542246,44843020,98177.027734375,-4.099135777796226,2.997629465279977
2025-11-06,98407.671875,102970.9308530746,98010.86674647177,102871.72957094255,28655689,98645.75390625,-1.391652433925883,2.915887985173561
2025-11-07,97118.0546875,99498.88544592696,95530.83418188202,95630.03546348315,22908083,98819.35625,-1.3104843991615822,2.72756859152345
2025-11-10,99796.4921875,100193.29732542246,97118.05750652336,97812.46649788767,23842327,99181.441015625,2.7579192237926264,2.763708767981848
2025-11-11,102673.328125,105153.360205314,101185.3088768116,102871.73069142512,27742542,99771.688671875,2.8827024622217534,2.7636049528247786
2025-11-12,102276.5234375,103070.13370665617,100788.50418283221,102177.32215385548,19413497,100173.45390625,-0.38647299619712916,2.675081899759907
2025-11-13,101978.921875,103367.73987718872,101482.91544564688,101681.31801738813,20838741,100426.4171875,-0.2909773939293703,2.618404131701212
2025-11-14,96423.6484375,98804.47926311729,96423.6484375,98209.27155671296,21806342,100391.696875,-5.447472218140669,2.9159336509226845
2025-11-17,99796.4921875,100193.29732542246,98705.27805821323,99002.88191165507,17192584,100515.698828125,3.497942470187909,3.018973384018703
2025-11-18,97018.8515625,100094.09123370399,96721.24772335123,99002.87715682515,18684068,100530.579296875,-2.783304867851766,3.086842328535786
2025-11-19,95729.2421875,96721.25505990932,93844.41772992228,96324.4499109456,18993346,100426.418359375,-1.3292358693498096,3.0910332330608346
2025-11-20,99796.4921875,102078.12173055418,98705.27805821323,100094.09604094185,25360435,100629.780859375,4.248701762449647,3.1937892169649764
2025-11-21,94042.8203125,96026.84605748944,93745.21645075158,94836.43061049578,23103574,100431.378515625,-5.765404924443507,3.4200194461718203
2025-11-24,95927.640625,98209.27013314374,95431.63421018614,97018.85473759047,29831172,100168.4953125,2.004215001460863,3.366344524196438
2025-11-25,98506.8671875,100590.09398602719,97018.84804569486,100590.09398602719,16110054,100158.575,2.688720941842715,3.3825766277811633
2025-11-26,101978.921875,102078.12316087063,98506.8768695282,99697.29229997568,21314975,100272.656640625,3.5246828841802635,3.4661095538850133
2025-11-27,102673.328125,104657.35378925121,101879.71785929952,103268.53582427536,16453004,100242.896484375,0.6809311544312635,3.375353945334374
2025-11-28,99697.2890625,102970.93138992538,99697.2890625,102970.93138992538,15292277,99895.6921875,-2.8985512760206,3.345220510748677
2025-12-01,99994.890625,101978.91623263889,99102.0791015625,101185.30598958333,10905526,99384.80546875,0.2985051702995012,3.238791486042054
2025-12-02,102574.125,102673.32628143133,100193.29424564796,100391.69680851063,13649487,99310.4046875,2.5793661644899712,3.0658143410010616
2025-12-03,103665.34375,104657.35660885168,103169.33732057417,103863.74632177033,14697927,99503.847265625,1.0638343246895943,2.9187185080672085
2025-12-04,104260.5390625,104260.5390625,102375.71485490008,103070.12377348953,11931145,99796.490625,0.5741507151467928,2.8941882760906212
2025-12-05,107534.1875,107534.1875,103764.53886070111,104458.94782057196,19755571,100317.297265625,3.1398729250168067,2.932294377460679
2025-12-08,108625.3984375,109121.40482305936,107137.37928082192,108823.80099172374,15527762,100758.742578125,1.0147572254637582,2.8888607465795855
2025-12-09,107534.1875,108526.2002998155,106442.97342020295,108030.19389990775,13671800,101001.785546875,-1.0045633463225956,2.848105750933463
2025-12-10,107137.375,108922.99791666667,106542.16736111112,107434.97881944444,12365092,101244.828125,-0.3690105530392396,2.8478964213868045
2025-12-11,106442.96875,109617.40957013048,106442.96875,108327.79298695247,22994507,101468.03046875,-0.6481456634531146,2.852724034798151
2025-12-12,108030.1953125,108030.1953125,105946.96840564738,106244.57224948348,14210314,102048.3578125,1.4911520987618054,2.5261384364999953
2025-12-15,103962.9453125,104954.95814945134,103764.54274510973,104458.95173097568,20594654,102256.68046875,-3.7649196025561382,2.6083810752040315
2025-12-16,101978.921875,104756.55787937743,101879.72058912939,104062.14887828307,18852079,102504.683984375,-1.9083947954112612,2.56197996357439
2025-12-17,107038.1796875,107236.58224484476,102574.12214724282,102673.3234259152,22297611,103070.130859375,4.961081877979989,2.7342137271928904
2025-12-18,106740.578125,107335.78580971189,104855.75379007899,105550.16275557621,20445631,103417.33515625,-0.2780330937697695,2.5999557132167084
2025-12-19,105450.9609375,108823.80446701552,105351.75965722013,108823.80446701552,25917098,103987.7421875,-1.2081789420231304,2.2034881814539564
2025-12-22,109617.4140625,109617.4140625,108426.99870616515,108823.80382494343,24859171,104672.230859375,3.951081230515685,2.3093818809677464
2025-12-23,110609.4296875,111601.4425098094,109518.21558295964,110014.22199411434,20419187,105277.358984375,0.9049799554972093,2.2622723860070484
2025-12-24,110212.625,111502.24167416741,110014.22243474347,111502.24167416741,12492939,105689.044140625,-0.3587439955355265,2.1629857595645317
2025-12-26,116065.5,116065.5,111502.24102564102,111502.24102564102,34018174,106358.652734375,5.310530440591532,2.42521810594038
2025-12-29,119121.796875,119321.16389905858,117825.91121861925,119022.1133629707,19676004,107329.878125,2.6332518060922405,2.312956120463236
2025-12-30,119520.53125,120816.41690992494,118324.32910237699,118723.06315158465,19746349,108306.16015625,0.334728307883414,2.312458693067099
2026-01-02,128093.3125,128093.3125,119819.5810311284,119819.5810311284,30463279,109582.11953125,7.172643193886397,2.684069436556368
2026-01-05,137662.9375,138161.35508689357,133177.179217958,134174.01439174512,42863376,111281.99921875,7.470823271901872,3.032850987531433
2026-01-06,138460.390625,138859.1246512779,132280.01321769258,134871.78438849893,45321341,112991.991796875,0.5792794629273512,3.0327713848337736
2026-01-07,140553.75,143942.98936170212,137164.51063829786,143045.83776595743,46317413,114642.969921875,1.5118831931288934,3.007368518098835
2026-01-08,138360.71875,144042.67910212534,137862.30117525216,137862.30117525216,41449329,116129.7359375,-1.5602794304669931,3.0785494326674576
2026-01-09,138560.078125,140254.69778552157,134772.10476618705,135569.57284172662,29520566,117681.03046875,0.14408668645340406,3.044585184271911
2026-01-12,138360.71875,141550.59122838615,136466.7319659582,140553.7560788905,26271134,119242.19765625,-0.14387937542886808,3.0384276704709503
2026-01-13,137164.515625,139756.28699582122,136466.73102516352,139357.5529387718,22384699,120778.275,-0.8645539975557504,3.0462173908997308
2026-01-14,139855.96875,139855.96875,136367.0457947256,136566.41282074127,18444394,122369.563671875,1.9622080191339597,3.049438445639349
2026-01-15,143444.578125,143544.26164002778,137862.30128344335,138560.08588863793,24701126,124343.6453125,2.565932228044443,2.8105978565506753
2026-01-16,148428.75,149026.8510745467,143843.3084284755,144840.14355271996,30000219,126666.13671875,3.4746324609471912,2.7068224942469383
2026-01-19,148827.484375,150123.3700393503,146136.02953365707,146734.13060951105,22762497,128755.601953125,0.26863688806919583,2.6324438353424418
2026-01-20,144740.46875,148827.49300533746,143444.58301050274,148030.02485795456,24059218,130655.596484375,-2.746143054264061,2.7832640204896766
2026-01-21,149026.859375,149325.90992892976,141351.2284908027,141450.91200877927,31703610,132834.39140625,2.9614320459356636,2.7196354131038922
2026-01-22,151817.984375,156503.1093031845,150322.73173834538,154509.43912097832,32073624,134944.419921875,1.8729006379827329,2.671539128770984
2026-01-23,151618.609375,155506.26602564103,149624.9392977482,154210.38047542734,25407497,136994.87890625,-0.13132502109073352,2.6971808106833044
2026-01-26,151618.609375,155905.0000410914,151020.50835182448,154409.74748315255,20561689,139065.178125,0.0,2.684471497892183
2026-01-27,158995.203125,158995.203125,148727.80129310343,150023.6869612069,29423670,141211.66328125,4.86522978967272,2.654108073440548
2026-01-28,161886.015625,162783.16718942425,159692.97846751846,162085.3826393165,29456431,143349.87421875,1.8181759217775095,2.643945981079569
2026-01-29,160191.40625,166072.73354853765,156602.79976275668,165673.9994943995,36087223,145383.41796875,-1.046791699985672,2.6956733165521576
2026-01-30,159992.03125,165973.0417640187,159593.2972157321,159593.2972157321,40557267,146978.35390625,-0.12446048428393919,2.361886655046691
2026-02-02,149924.0,159094.88297872338,149924.0,155207.2260638298,39748369,147591.40703125,-6.292832943828253,2.425679477284467
2026-02-03,166969.890625,166969.890625,156702.4883955224,157400.27301305972,36529813,149016.88203125,11.369687725114064,3.44179089362634
2026-02-04,168564.828125,168863.87867755766,162583.81707384685,162982.55114392372,29943042,150417.4359375,0.9552246180612789,3.439643032740144
2026-02-05,158795.84375,163480.96908349026,157998.3756081293,161487.29872881356,38435228,151439.1921875,-5.795387141946218,3.7222022982073635
2026-02-06,158098.046875,159792.66654516078,151120.20117433797,153612.2889245744,36358081,152416.090625,-0.4394301881720408,3.7295278251387294
2026-02-09,165873.359375,168166.08008751503,164477.79024564303,168066.39657827525,25098971,153791.72265625,4.918031976794457,3.837548472446059
2026-02-10,165275.265625,167567.98643885707,164976.21508406213,166870.20184333535,19369566,155197.26015625,-0.3605725188502662,3.8264404771512712
2026-02-11,167268.9375,168066.4056168057,161487.29365315853,163480.9639451728,22760242,156567.90859375,1.2062735869525332,3.8202136418342114
2026-02-12,178034.75,179031.58510638296,169561.65159574468,170658.17021276595,41296011,158297.4171875,6.436229380604508,3.9993015360350253
2026-02-13,180626.53125,183816.4037665563,178333.81037872517,178931.9114755795,34454192,159907.30625,1.4557726792100878,3.9631322765643393
2026-02-19,189398.671875,190295.82347861843,186507.85004111842,187405.00164473685,27049388,161935.865625,4.856507271824162,4.046837649046507
2026-02-20,189498.359375,189697.72640222253,188003.10667083116,189398.67586138874,24213880,164173.76015625,0.05263368481580599,3.947124085155656
2026-02-23,192389.1875,196974.6292746114,189897.09957901554,193784.7567357513,26364684,166341.8765625,1.525516175725472,3.9308059252076837
2026-02-24,199367.015625,199367.015625,191392.33500000002,192389.170078125,28060617,168719.328125,3.6269336212046754,3.9623613383717644
2026-02-25,202855.953125,205348.0410012285,200363.8652487715,201859.11797450858,26987996,171281.1953125,1.7500073866594468,3.945270058225092
2026-02-26,217310.046875,218306.88195240824,205348.0259461009,205846.44348480503,30095763,174565.7671875,7.125299271396468,4.116973859436036
2026-02-27,215814.796875,222294.22495669746,209335.36879330254,209335.36879330254,51774768,177406.746875,-0.6880721906337262,4.093314045325447
2026-03-03,194482.53125,211827.46227895952,194482.53125,208836.95692913892,54879010,179036.57265625,-9.884524107656834,4.832762850337877
2026-03-04,171655.0,195279.9912891986,171355.9494773519,183617.02090592333,89427954,179609.75234375,-11.737574116955551,5.60445691581744
2026-03-05,190993.609375,199067.97386319155,187504.68644800366,194382.84878979647,53959129,181159.83125,11.265974993446148,6.0951617195334595
2026-03-06,187604.359375,189099.61197363178,180427.1469015675,185511.0057369155,29522650,183043.84921875,-1.7745358135755729,5.888225497494028
2026-03-09,172950.90625,174944.576639049,166770.5280439481,172950.90625,43066020,183342.9,-7.810827623525207,5.720258961807956
2026-03-10,187305.3125,190893.91880654602,183716.70619345395,187006.26197445448,33530170,184279.92421875,8.299699932910865,5.9915410641897475
2026-03-11,189398.671875,194183.48042763158,187105.95111019738,192389.17722039475,24311356,185810.065625,1.1176187941812854,5.793136886614981
2026-03-12,187305.3125,189398.66617881853,185311.64232969665,186009.42688930282,20440753,187270.42890625,-1.105266132162519,5.8040318869265555
2026-03-13,182919.25,185610.70490463215,179330.64346049045,179430.32697547684,19566331,188122.7234375,-2.341664761911122,5.773939907410499
2026-03-16,188102.78125,188401.83177662958,183018.9222972973,184015.75738606253,19747901,189264.09921875,2.833781162999527,5.788653960804275
2026-03-17,193286.328125,197373.3520822589,192488.86003577875,197373.3520822589,20300082,190564.96875,2.7556992196254404,5.804575961462382
2026-03-18,207840.125,208338.54256594722,199067.97583932852,199865.44394484413,25148481,192055.2375,7.529656658171868,5.864424416540025
2026-03-19,199865.4375,204351.1954488778,198968.28591022445,199267.33644014964,19884483,193017.1828125,-3.836933556501665,5.95871010209404
2026-03-20,198768.921875,201859.11073062939,198370.1878291123,201360.6931732698,35279762,193485.6953125,-0.5486269355600815,5.881291365791463
2026-03-23,185710.375,190594.86688137412,185710.375,189897.08232689212,30268173,193296.29609375,-6.569712584753129,6.085219981132376
2026-03-24,189099.625,195379.68634686348,184912.91743542437,194881.26877965208,25458914,193131.81796875,1.8250191999235277,6.089340363586751
2026-03-25,188401.84375,195778.4238756614,188401.84375,193086.9689649471,22995904,192583.559375,-0.369001921606138,6.032527756250125
2026-03-26,179530.0,185311.64353137146,178333.79789006108,184912.90949472514,32074131,191417.26171875,-4.709000492464666,6.100323260236937
2026-03-27,179530.0,181124.9361465852,171455.63575791227,171555.31926707385,29138966,189528.259375,0.0,5.838224362197571
2026-03-30,176105.78125,176455.39567675837,170412.06058564945,170811.61993051617,22269147,187542.80859375,-1.9073239848493295,5.84349575413405
2026-03-31,167015.8125,174507.55050089714,166816.0328199761,169812.72802033494,38659593,186169.47265625,-5.161652664369864,5.547021617109723
2026-04-01,189441.078125,190589.81126417086,177803.91197600844,178802.81035789612,32390251,187058.7765625,13.427031422548685,5.741283628226139
2026-04-02,178203.46875,193386.72393497758,174807.2143007287,192387.82556754485,38615231,186419.26953125,-5.931981324338231,5.340913526849339
2026-04-03,185994.875,186993.77336197637,182498.73073308272,183997.07827604725,20194447,186338.7953125,4.372196739296075,5.422610485090922
2026-04-06,192887.28125,194385.62885163128,189890.58604673744,190689.70476760744,20635958,187335.6140625,3.7056968639592958,5.143360172861497
2026-04-07,196283.53125,202276.92151717556,192188.04790076334,201777.47232824427,30848053,187784.525,1.7607433616103174,4.831142239875412
2026-04-08,210268.109375,214263.7029023159,207271.41422951306,213764.25371140143,35890973,188827.996875,7.124682359208379,5.063044405873221
2026-04-09,203775.265625,207271.40988817404,201777.4689031863,206771.9607077206,42320839,189651.49453125,-3.0878880155908117,5.118178057799376
2026-04-10,205773.0625,210767.5543082524,205273.61331917474,208270.3084041262,18244459,190794.18515625,0.9803922320368752,5.0733246783399
2026-04-13,200778.578125,202776.3749222637,197981.66260883084,197981.66260883084,19603415,191427.975,-2.4271808536649453,5.093740297528009
2026-04-14,206272.515625,209768.65995762713,205273.61724424938,207770.8631961259,23672078,192077.284375,2.736316568881958,5.093279668103202
2026-04-15,210767.5625,215262.6053021327,209768.66409952607,214763.15610189573,24092884,192223.65625,2.1791787729839474,4.835606669787075
2026-04-16,217260.40625,217759.8554597701,210268.1173132184,211766.46494252872,21499788,193093.4046875,3.0805706879112327,4.780387700739544
2026-04-17,215762.046875,217759.84360532407,214763.14850983795,216760.94524016202,18079322,193943.0609375,-0.6896605786863241,4.782156891301139
2026-04-20,214263.703125,218758.7458479021,212765.35555069929,214263.703125,17107741,195370.72734375,-0.694442684291019,4.495802424236453
2026-04-21,218758.75,219757.64840182647,215762.05479452055,217759.85159817353,16752132,196853.68359375,2.0979040357468337,4.499455435502956
2026-04-22,217260.40625,222254.89834770115,215262.60941091954,218259.30466954023,16823480,198296.61171875,-0.6849297456673176,4.50441723478445
2026-04-23,224252.6875,229247.17942650334,215762.0512249443,222754.339922049,34525485,200532.74609375,3.2183872665477953,4.339098691116133
2026-04-24,219258.203125,224752.1444333713,216261.50786588836,223753.2460136674,19626666,202519.15625,-2.227168124796719,4.399803071520537
2026-04-27,224252.6875,225751.035077951,218259.29718819598,219757.644766147,22870374,204926.5015625,2.277900805450206,4.348797562521821
2026-04-28,221755.4375,225751.03096846846,221255.98831644145,223753.23423423423,18444490,207663.4828125,-1.113587546191619,4.120291023209263
2026-04-29,225751.03125,227748.82798672566,218259.29348727877,219258.1918556416,20363756,209478.98046875,1.8018019287576736,3.0241132933673742
2026-04-30,220257.09375,229746.62840136053,220257.09375,228747.7300170068,22161975,211581.66171875,-2.4336267566884007,2.6893316490885097
2026-05-04,232243.875,232243.875,223753.23870967742,227748.8322580645,32920816,213894.11171875,5.4421771602986,2.767385313130882
